Camara,Identity_ID,Zona_name,Gender,Age,Action,Track_ID,Time,Event_Audit,Gender_Audit,Age_Audit,Observation_A,Observation_B
3,ff77286a-3df7-48ee-8bf6-a12c7b524646,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,f0747522-9ed3-446b-b3d8-594c89e1fec3,"Mar 2, 2026 23:36:47",Bien,Bien,Bien,,
3,04c805ae-3ec3-4593-b934-baae17f7406e,Zone-PS1 Decision Izquierda,Female, 28 ,Exit,a46ceeab-13ff-465c-b5a2-84ee3c3d0854,"Mar 2, 2026 23:36:50",Bien,Bien,Bien,,
3,5df07f9e-2dce-4c01-9b35-46a466b6ec1d,Zone-PS1 Decision Izquierda,Female, 45 ,Exit,64b591b3-22b0-4d8a-8bb5-e32d7ee8ed3b,"Mar 2, 2026 23:36:51",Bien,Bien,Bien,,
4,d0207959-7bc5-48e5-8c8b-4addca50ec07,Zone-PS2 Interior Derecha,Female, 28 ,Enter,9b97ece2-1b5e-4e19-b039-9ed31745d159,"Mar 2, 2026 23:00:04",Bien,Bien,Bien,,
4,d0207959-7bc5-48e5-8c8b-4addca50ec07,Zone-PS1 Caja,Female, 28 ,Enter,9b97ece2-1b5e-4e19-b039-9ed31745d159,"Mar 2, 2026 23:00:20",Bien,Bien,Bien,,
4,d0207959-7bc5-48e5-8c8b-4addca50ec07,Zone-PS2 Interior Derecha,Female, 28 ,Exit,9b97ece2-1b5e-4e19-b039-9ed31745d159,"Mar 2, 2026 23:00:20",Bien,Bien,Bien,,
4,d0207959-7bc5-48e5-8c8b-4addca50ec07,Zone-PS1 Caja,Female, 28 ,Exit,9b97ece2-1b5e-4e19-b039-9ed31745d159,"Mar 2, 2026 23:00:30",Bien,Bien,Bien,,
4,unknown,Zone-PS1 Caja,Male, 28 ,Enter,1645ebcb-3140-4e88-9506-e41695bd7e2e,"Mar 2, 2026 23:00:39",Bien,Bien,Bien,,
4,unknown,Zone-PS1 Caja,Male, 28 ,Exit,1645ebcb-3140-4e88-9506-e41695bd7e2e,"Mar 2, 2026 23:01:11",Bien,Bien,Bien,,
4,b240ba85-7727-42b9-892f-80a88674f8e8,Zone-PS1 Caja,Male, 45 ,Enter,0f17757f-3e2c-4f8c-92bd-588f928a051b,"Mar 2, 2026 23:07:06",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,8ccb6da3-7341-4ae9-ab83-a8332927bc8c,"Mar 2, 2026 23:08:09",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,8ccb6da3-7341-4ae9-ab83-a8332927bc8c,"Mar 2, 2026 23:09:12",Bien,Bien,Bien,,
4,b240ba85-7727-42b9-892f-80a88674f8e8,Zone-PS1 Caja,Male, 45 ,Exit,0f17757f-3e2c-4f8c-92bd-588f928a051b,"Mar 2, 2026 23:09:14",Bien,Bien,Bien,,
4,5df07f9e-2dce-4c01-9b35-46a466b6ec1d,Zone-PS1 Caja,Male, 45 ,Enter,7744ed2c-afb3-4ab5-a7c8-1c8b123b3380,"Mar 2, 2026 23:16:39",Bien,Bien,Bien,,
4,5df07f9e-2dce-4c01-9b35-46a466b6ec1d,Zone-PS1 Caja,Male, 45 ,Exit,7744ed2c-afb3-4ab5-a7c8-1c8b123b3380,"Mar 2, 2026 23:16:45",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS2 interior Derecha,Female, 28 ,Enter,c195f7ae-b992-4fa8-b7cb-4d5ec1f89632,"Mar 2, 2026 23:20:30",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS2 Interior Derecha,Female, 28 ,Exit,c195f7ae-b992-4fa8-b7cb-4d5ec1f89632,"Mar 2, 2026 23:20:43",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,18212b83-c651-4c27-9a64-b66ec807450c,"Mar 2, 2026 23:24:03",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,18212b83-c651-4c27-9a64-b66ec807450c,"Mar 2, 2026 23:24:56",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,79cba40e-955c-413b-b660-82c9b0132cbd,"Mar 2, 2026 23:26:49",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,79cba40e-955c-413b-b660-82c9b0132cbd,"Mar 2, 2026 23:27:43",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,333bc77d-9bc9-4a2d-8544-035be03f4804,"Mar 2, 2026 23:30:05",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,333bc77d-9bc9-4a2d-8544-035be03f4804,"Mar 2, 2026 23:30:16",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,333bc77d-9bc9-4a2d-8544-035be03f4804,"Mar 2, 2026 23:30:56",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,333bc77d-9bc9-4a2d-8544-035be03f4804,"Mar 2, 2026 23:31:13",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,ebafc237-4b80-4d52-8dd3-5ef62cbfca5e,"Mar 2, 2026 23:32:30",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,ebafc237-4b80-4d52-8dd3-5ef62cbfca5e,"Mar 2, 2026 23:32:35",Bien,Bien,Bien,,
4,04c805ae-3ec3-4593-b934-baae17f7406e,Zone-PS2 Interior Derecha,Female, 28 ,Enter,219da29f-5a18-497e-ab6c-e214eabe1969,"Mar 2, 2026 23:37:05",Bien,Bien,Bien,,
4,unknown,Zone-PS2 Interior Derecha,Female, 28 ,Enter,e638bf50-7e1e-4490-9f1a-785fb41c2cf3,"Mar 2, 2026 23:37:12",Bien,Bien,Bien,,
4,04c805ae-3ec3-4593-b934-baae17f7406e,Zone-PS2 Interior Derecha,Female, 28 ,Exit,219da29f-5a18-497e-ab6c-e214eabe1969,"Mar 2, 2026 23:37:12",Bien,Bien,Bien,,
4,unknown,Zone-PS2 Interior Derecha,Female, 28 ,Exit,e638bf50-7e1e-4490-9f1a-785fb41c2cf3,"Mar 2, 2026 23:37:17",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,78844b32-2e4e-470a-87b5-64b351fee5c3,"Mar 2, 2026 23:37:55",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,78844b32-2e4e-470a-87b5-64b351fee5c3,"Mar 2, 2026 23:38:09",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,cf1f65da-d25c-4c66-b64d-ea3e750a87e5,"Mar 2, 2026 23:38:26",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,cf1f65da-d25c-4c66-b64d-ea3e750a87e5,"Mar 2, 2026 23:38:47",Bien,Bien,Bien,,
4,unknown,Zone-PS1 Caja,Female, 28 ,Enter,ebfd0ad2-b2e2-4d47-89de-b3b9124d1b0d,"Mar 2, 2026 23:39:11",Bien,Bien,Bien,,
4,cb817d53-cec8-4c3a-9db0-9590f30b5935,Zone-PS2 Interior Derecha,Female, 45 ,Enter,669e8df5-a966-47f7-b26d-c62eac5953d0,"Mar 2, 2026 23:39:11",Bien,Bien,Bien,,
4,unknown,Zone-PS2 Interior Derecha,Female, 28 ,Enter,ebfd0ad2-b2e2-4d47-89de-b3b9124d1b0d,"Mar 2, 2026 23:39:17",Bien,Bien,Bien,,
4,unknown,Zone-PS1 Caja,Female, 28 ,Exit,ebfd0ad2-b2e2-4d47-89de-b3b9124d1b0d,"Mar 2, 2026 23:39:17",Bien,Bien,Bien,,
4,unknown,Zone-PS2 Interior Derecha,Female, 28 ,Exit,ebfd0ad2-b2e2-4d47-89de-b3b9124d1b0d,"Mar 2, 2026 23:39:33",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Enter,cf1f65da-d25c-4c66-b64d-ea3e750a87e5,"Mar 2, 2026 23:39:48",Bien,Bien,Bien,,
4,cb817d53-cec8-4c3a-9db0-9590f30b5935,Zone-PS2 Interior Derecha,Female, 45 ,Exit,669e8df5-a966-47f7-b26d-c62eac5953d0,"Mar 2, 2026 23:39:55",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 28 ,Exit,cf1f65da-d25c-4c66-b64d-ea3e750a87e5,"Mar 2, 2026 23:39:59",Bien,Bien,Bien,,
4,unknown,Zone-PS2 Interior Derecha,Female, 28 ,Enter,b93b2c8b-f1ae-4fd4-8859-70911d4e9f07,"Mar 2, 2026 23:40:32",Bien,Bien,Bien,,
4,cb817d53-cec8-4c3a-9db0-9590f30b5935,Zone-PS2 Interior Derecha,Female, 45 ,Enter,fa1af8f2-b357-4e64-986b-5eaf95c92f75,"Mar 2, 2026 23:40:38",Bien,Bien,Bien,,
4,cb817d53-cec8-4c3a-9db0-9590f30b5935,Zone-PS2 Interior Derecha,Female, 45 ,Exit,fa1af8f2-b357-4e64-986b-5eaf95c92f75,"Mar 2, 2026 23:40:48",Bien,Bien,Bien,,
4,unknown,Zone-PS2 Interior Derecha,unknown, 0 ,Enter,71dd6d76-7094-487a-bfbe-b30b64e7d418,"Mar 2, 2026 23:40:55",Bien,Mal,Mal,Cambia de persona,
4,unknown,Zone-PS2 Interior Derecha,unknown, 0 ,Exit,71dd6d76-7094-487a-bfbe-b30b64e7d418,"Mar 2, 2026 23:41:05",Bien,Mal,Mal,Cambia de persona,
4,unknown,Zone-PS2 Interior Derecha,Female, 28 ,Exit,b93b2c8b-f1ae-4fd4-8859-70911d4e9f07,"Mar 2, 2026 23:41:14",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 45 ,Enter,b6962a38-9bb0-47a7-bb22-c69e358bea05,"Mar 2, 2026 23:44:30",Bien,Bien,Bien,,
4,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS1 Caja,Female, 45 ,Exit,b6962a38-9bb0-47a7-bb22-c69e358bea05,"Mar 2, 2026 23:44:50",Bien,Bien,Bien,,
